sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_002360,2360,64,angry,south,b23a5ae97197914ce9c07c7ce8979438690b812e744078c68762ab2afec3ce9e,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002360.npy,67e291c4a71ce6dbd5ea2d530ad2a3bdb43f86869a893cc1bab12bee6acbb4a5,768,float32,1.00000000,ok,
visec_hf_002361,2361,0,angry,south,79c1c98429bf5adbda008009697e45e693e5e0c79a656f1e1e5d20301f84ca12,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002361.npy,aab807b2875a249b711b714a8d51109ab8d5cf79b224a991b1b2c8e8b6b09b20,768,float32,1.00000000,ok,
visec_hf_002362,2362,0,angry,south,3bc29c33a1ff7bf1bb9fc733d22e29c145d19d50def3c9f855a7ef33c7550950,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002362.npy,c164fb5757ace83ab73759a7aa7123670f3b9611505a7472baa863e727a6252a,768,float32,1.00000000,ok,
visec_hf_002363,2363,12,angry,north,87f0e0ccadf3554bdf38f9c11a91fb2a2f89fe78b83e3151d46f36c2c32cb3f0,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002363.npy,183a1b5dfab2b34f7a133f2f49c74516172d3da63ceb7f91f32b30683b2d93e6,768,float32,1.00000000,ok,
visec_hf_002364,2364,0,neutral,south,a64efb64dc76602066c58799c7385a5d23e823b73054ab7b4a3d0d5876920908,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002364.npy,f7752eb4496d13b20e290f1e5d70639ce3629fe10eebb4e6f16458c985327a41,768,float32,1.00000000,ok,
visec_hf_002365,2365,0,happy,south,2cee0744702a0a7246cdfb05af74817b21c71208880483bc69d75038fbccdff9,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002365.npy,58f5ee9cbba533aec5e36a22681b6aaf841ba81c0788a5c4490ac91e4e4a8f4e,768,float32,1.00000000,ok,
visec_hf_002366,2366,2,angry,south,76f7b0001f8f56d4d8e8cf66b281ffb9df6bd0b84bc30ebd085642dea8f555bd,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002366.npy,53b674bb5f71241e420b9533e092ede9474f4b65a9ef908cb25d95d9bd13c04c,768,float32,1.00000000,ok,
visec_hf_002367,2367,28,neutral,south,9bc40b272a3cdfd13ffb43c1daffd479645eed10b6ba853d5d62d98162202791,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002367.npy,652a8a43eb256953837234f3bab02e36205dc96a3fa2234d07fff2dd60aab1ec,768,float32,1.00000000,ok,
visec_hf_002368,2368,42,happy,south,a3726620bcfd463ecc7975cf351bb507e57d1d525599584479220d6f0faf9ec8,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002368.npy,d6d88d8ca1a94b33282ca122571c849d36ce136c2db448ceee922a2d155556ca,768,float32,1.00000000,ok,
visec_hf_002369,2369,0,neutral,south,9db37e4c37c5f09607a485ec97208aacf9e9f48d148cc8cf28c6e366d9baf82d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002304_n000256/wav2vec2_embedding/visec_hf_002369.npy,447e6f20de6923c8b000521193544dd2858685b710a1267300c12fd535995cf0,768,float32,1.00000000,ok,
