sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_001822,1822,12,angry,north,790ac6ccba486d6c02ba7f88c7a01f29f94da0ce0a86eadbe814d516fd3cb62c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001822.npy,2bf7e4c220e36f3f7b2b656aabc84710f50be0842e0853df0351d1691d8d43ce,768,float32,1.00000000,ok,
visec_hf_001823,1823,0,happy,south,bdf0b9d896905a77634a4ddc23031a12251ce13022d9df5de306abc1ac0b06f1,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001823.npy,5257eea6deb6624ef78d55da99966e7eea860494b1d3861ce846340c1920553c,768,float32,1.00000000,ok,
visec_hf_001824,1824,83,sad,south,5323e9da97f177f664d411b267d829011bbb7aba5ef281097df687c82455bdf1,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001824.npy,4ecb6f2c95a7dd9340d352420de3092334f4ef893bd1abce9c387f58eb302d64,768,float32,1.00000000,ok,
visec_hf_001825,1825,0,happy,south,789183f807db9179af7114ab2c3f72f9371f3d4873e5c62843817cdb09efe1db,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001825.npy,415358d7f2cb0a19fd7e9bbd4c1e98166f6bf9194d1941cfa0513c2008f4453c,768,float32,1.00000000,ok,
visec_hf_001826,1826,27,sad,north,cffecbba9626a8251e1c2bd72d9a66d4d8e0d05ce397e209e93da3e3fe0b9a19,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001826.npy,34bb2638cd73520c630397d08dfda800cb629d02faeed25fa22146b45cc4f08d,768,float32,1.00000000,ok,
visec_hf_001828,1828,0,angry,south,bddffd8a4c2fec03b235f758c8d1d0d05e9d14cbf9b2a8bd686a95e7e101ca77,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001828.npy,e32a3ecffa611fdd91697599f95a6b805b2625be558fcdd65805326084eb1bcf,768,float32,1.00000000,ok,
visec_hf_001829,1829,44,neutral,south,65b358a1cc0e0b50d0f95da23eafed6779163c20836cbc4a3fdea001a072df6e,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001829.npy,7f18457eecea15316b1558b2ed080b17fab249fa804d797f08392a5231395c5b,768,float32,1.00000000,ok,
visec_hf_001830,1830,12,angry,north,079b4c66164d68050b4ed4de80883cf05cdb1ca14b9cd14ea525fe7630be9eea,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001830.npy,115f4d87ead2d3e06e3381ad69eaf9eb92c33286a575e04bdeb82d36579e009e,768,float32,1.00000000,ok,
visec_hf_001831,1831,0,happy,south,ff3b8660d319e70261457f2fb7d8adbb5c42d3c826bd79a29fa8ad67a5b47b1b,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001831.npy,d75e0d72577ba5bde8ae03282f1518be4cacabdc8b44e04c1ffb74c8de8a3971,768,float32,1.00000000,ok,
visec_hf_001832,1832,12,happy,north,27ed83ea80a8efd22624f28fd9076f64e73cec8bca5b30dff3abcd124e2ee80e,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001792_n000256/wav2vec2_embedding/visec_hf_001832.npy,83c5e296281f5aaaa879d300cf763ae4191b1839f62346140dafa53afc233ef1,768,float32,1.00000000,ok,
