sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_001561,1561,0,sad,south,a3cec9e2cae98cdc809aed8f328d878f0a41755869e6f526a0c793c9e987a632,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001561.npy,e1c3a63f47f4bfb54b633acde98f270fcb10e8c8634b87522f624a59b51e6a79,768,float32,1.00000000,ok,
visec_hf_001562,1562,12,angry,north,70a5a295099600be733f53f4945f9872ba93a8d716a41f01aa57ad405ac79cf9,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001562.npy,0bc5bd822c75bce5b2c79c550e8654913707388c7431be0bc07ba1c2eda7f609,768,float32,1.00000000,ok,
visec_hf_001563,1563,2,neutral,south,49ba57258d88dbebe226cbd04fd0875b77a33569144f5f40fec21276de66c0d2,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001563.npy,72c8710b723da1a74ea376a3a66d7d5e8e251ddfc34c7142997f1f4b754351e4,768,float32,1.00000000,ok,
visec_hf_001564,1564,57,happy,north,f7ecf120b692901f650b5122a54d47a67ce5831ff9fa3f78fe58972d2853abf9,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001564.npy,b3f13ee770a578f804478de5a8a379f0e6ffc1452d513efdaf32f5e9027a2b5b,768,float32,1.00000000,ok,
visec_hf_001565,1565,60,neutral,north,510a31fc0d86f64c2a79042148185c2190c1b6a10ba38992499c418e6c693f06,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001565.npy,e25e423c24a8d8d3621bd6fb97e0a83bca1faf38acee6af984d8df04f18d2bbc,768,float32,1.00000000,ok,
visec_hf_001566,1566,36,neutral,north,5f7e553fa4288d78ecbf98c366b65e71dd81e202d799c93f652558cd4e5269a0,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001566.npy,df0bffec72e3de59618ea5e8cbdb4d28ba97feb9f9a04339a4634eb9cf13649b,768,float32,1.00000000,ok,
visec_hf_001567,1567,0,angry,south,7d837901d20422447f8f61b79da062227a8a6c9a96126ac239c8a767a4d12113,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001567.npy,222547d37aca68178da12d8f78a4bdd983c9473ddad041eb0eeacd660d892f4e,768,float32,1.00000000,ok,
visec_hf_001568,1568,0,sad,south,cc1df27aa83722457714bf560de4b7537a4f64fbc30f12a452cb7a0fc04f9041,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001568.npy,61570288d140593ee3d2681676cb60e9d3d8280f7a9fec0a5d96c24e3308d554,768,float32,1.00000000,ok,
visec_hf_001569,1569,0,angry,south,3ae2718bfec8ca90c340ab548bc45e288f7828eddbc5372fedf8b7093289af4f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001569.npy,752114d57876deb5a73c968361277d6992cce10b752c9b37898a4f4363f61e47,768,float32,1.00000000,ok,
visec_hf_001570,1570,102,sad,south,5a7020715590b7f2fd6ba686b2a9267f604daa8cb95ea03a47ef5a3e6449339f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001570.npy,f3a3f7f531b023da6d21a25d7e7183c336539ba4896f086beccc2ede35315165,768,float32,1.00000000,ok,
visec_hf_001571,1571,0,neutral,south,de9a3ee27d28d1b9854ccc15c0d1fc1f247bae932edc21c69d196d31938c2584,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001571.npy,5247bd317cab974fcc52dbf578995c43ff3ade42d610978e758cd2666d195efc,768,float32,1.00000000,ok,
visec_hf_001572,1572,27,neutral,north,09b5306019d0fd326c4ff568846d23798e402f2353b58a78e32f42b34650c02a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001572.npy,f7a5a8f7dff13f46d9977e1e669d335c547b51b1124ff887f708b548a3fd83b5,768,float32,1.00000000,ok,
visec_hf_001573,1573,0,angry,south,ab8fb2a10cc04954f1f473fe68d71ab7b5f37e18d021d2127140a748e4f419aa,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001573.npy,e0d8f94b2162a8b3be9e846774e5f5bbbded4555c5ae813f736f031acecd2f38,768,float32,1.00000000,ok,
visec_hf_001574,1574,70,sad,south,2b0f5e2155bcbc2dd38ab539870e8e951dfdde6129d42617b8fe139521e9bd26,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001574.npy,314954b81f85097d38aafa66013efb0334e8737a92beb2989c5c3296be9ca1ec,768,float32,1.00000000,ok,
visec_hf_001575,1575,99,happy,south,71c5fd5029e553770ddba27f8cbf09fc448ac34e6fac84f0c56641caf73b9c88,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001575.npy,8fa6e5d1e52b9f53552ac907671b2b405e955e0aab9df813c6df38f74fa8ded3,768,float32,1.00000000,ok,
visec_hf_001576,1576,0,angry,south,b64c1f215ca84976dbbbad3ac17248be91aa10322126832bffe82ad94781667b,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001576.npy,06af8cfa67df4cc1a1c67658b4fb5b1e5c705f20b0d1d06cc38a4ce6cbb8b465,768,float32,1.00000000,ok,
visec_hf_001577,1577,0,angry,south,0983482ea0fbafa86f091412b1fda17f22ba8b64a7adf18cb2048b1dfbfd7f3a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001577.npy,29a50ae41b51099237bf58df11b9bf4dc627f5437826c1419d7ed2b4ae9a52f7,768,float32,1.00000000,ok,
visec_hf_001578,1578,96,sad,south,18afab156e888f8ed290160a9e380ca4378e9b83de506379c68dba01124a45da,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001536_n000256/wav2vec2_embedding/visec_hf_001578.npy,3d1e598478b5a1dd508059e1c0a9f6282b950d81ea51e2d3989bcf851225c24c,768,float32,1.00000000,ok,
