sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_000000,0,0,happy,south,21be0e756ee65db9084073026f33af891c94f9445cf0db3dc955c79141ea27f7,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000000.npy,0ff3bbc3deea448aaeef1c8ffdf78d410f772ffab9532870e01eec02b14ee6e7,768,float32,1.00000000,ok,
visec_hf_000001,1,1,neutral,south,fd27f151273d33970f727662ade2dd279dbeaa0398025b3bb9d0410100cc642f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000001.npy,470e122ab977b0346ae97dbf0d4357c7500f51fa86075ef111e5211184f14cd4,768,float32,1.00000000,ok,
visec_hf_000002,2,2,angry,south,76197835c44fdb0b569f6e58d345546dc953bed0c6a4a9d2922fab8f110d7ed4,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000002.npy,c5e24353751756e170d62baa6dea237bfba3680c1a6047149d4eba39967d91c9,768,float32,1.00000000,ok,
visec_hf_000003,3,3,happy,north,7a583454493e26fb84ef3d85d2f420eab50aa203349d0627c8e45dc00e50aeee,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000003.npy,195dd6685f3e8bb67968bd1bd43cfc2c8648eabc50d2ebaf0fcdb89d016bf90e,768,float32,1.00000000,ok,
visec_hf_000004,4,4,neutral,south,3b10370ec787fc5401ed89f792f2fa14f57e11131e4940303c75f1d3ec2e4b3c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000004.npy,9b4126c0fba0c1eaa2ddf2d573b9746778960f5087d345b42279e71547a6ba3b,768,float32,1.00000000,ok,
visec_hf_000005,5,0,angry,south,3dd769d7f76356dbf57b067a20b3d0200ea65742e6fefdb13690fb83f62cf494,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000005.npy,c7c58581b581888b8c01ed0daf3f7ad4ff4db33a97ac24c57ef21d564eed40cb,768,float32,1.00000000,ok,
visec_hf_000006,6,5,neutral,south,aabc73ac5bdeaaa4c46c1269b2bf0347f300b49fc0fca66f46afe4ff624d2714,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000006.npy,fc50b5adec1aebe5598520b9e0ed426ee0c96fbae8bb291099da0325b2020a1f,768,float32,1.00000000,ok,
visec_hf_000007,7,6,neutral,central,fb76c0ebb33b59ab134891ff5748e70076174c1b28b6354dc93c3b678a849d0f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000007.npy,ac6001a6ec45496e8b60e4438fafdadac9c3c0bf4b7ac17e2811d27edba1834f,768,float32,1.00000000,ok,
visec_hf_000008,8,7,neutral,south,0c9ade957b80b1071fc216ab9e6fe37342f7639519e164e6259c24f045190fcd,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000008.npy,edfce056487bd5e9226d29a592f6e53e90e7695d94a177da5ee0ed542094e232,768,float32,1.00000000,ok,
visec_hf_000009,9,0,angry,south,a1a12ac64113c9ead05afcbbd05f5b5ad313e5a03f062866f80c07779b4b2844,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000009.npy,0414ea0a4b9a9e41cd5076c716c64416dcad49f89cedb7d6abd1572f4ae95fc7,768,float32,1.00000000,ok,
visec_hf_000010,10,8,neutral,south,418ef370dc055e5ec2d7b5c8d9def6597f1a19f99fa99f4eeab1b8059a74fa75,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000010.npy,2a54f152160373a935e1d5a5323e27906213f90cfed9c37fd1e9fc83b8ac4d6e,768,float32,1.00000000,ok,
visec_hf_000011,11,0,angry,south,139862181b6485fbf3fb96b3786bd74e69042fac95c7cf061a991c1e4fd4ed7a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000011.npy,bd485310158a4341480dd2bbd065ccc5d05af7063f3bb58fed98bddab93a6114,768,float32,1.00000000,ok,
visec_hf_000012,12,9,sad,south,5dc90574c33f11196f3a18e739831d537a8381c311183d5a5862840cf5d7a09e,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000012.npy,5d9f137c725e6ec37141e5b8df7322b681757aa5578948a860ba534b874e511f,768,float32,1.00000000,ok,
visec_hf_000013,13,0,neutral,south,e48ee517449de8a6d299e1bff095392124aff98519135182be93d49cda0b6fb7,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000013.npy,7710534f0eb938295dcfcf1e852d6e98d62354b7d2e8fe95399dc892a8c081f9,768,float32,1.00000000,ok,
visec_hf_000014,14,0,sad,south,675a423a7acc2cf203530b1bd7a36efdc99bc70b721832fd228eee96c359aa3c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000014.npy,fb5795d5413e083845696bf17e905ade3797acc108997f811f186f7c61bd4f65,768,float32,1.00000000,ok,
visec_hf_000015,15,10,neutral,north,f76ddbd833a01d97a78a1fc63f2b80df1e18a150f03a60d540c6fa7dcb0369bd,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000015.npy,522ebf6649f47c322b33a857e7f593940276c847da8c11c009a075a7a6cfdbbe,768,float32,1.00000000,ok,
visec_hf_000016,16,11,neutral,south,e00f87d81dafc2d296add0a7dea59410f028a22251f008b64038868e7e44c10d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000016.npy,efe76c8fe44232e89fb9091d3ab48cb2bf81f564ff5a236f3ada9d56b856eda7,768,float32,1.00000000,ok,
visec_hf_000017,17,12,angry,north,e5fa4326aeb9b67984c9e523a7477661fd5d3feff53f3534ffd4050e29051e03,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000017.npy,16785213f296ebf4485b0f1e167c683910881012c0b6c6cd047ccc9944c79587,768,float32,1.00000000,ok,
visec_hf_000018,18,0,angry,south,722f14bbbfcf822698738090e9d4cde33b953a000fa5888cc7f6301d1bc58f24,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000018.npy,c215a68f3f84e94ca24a4571647b36c0b6ae893132488fa0e51cbbcc562b90db,768,float32,1.00000000,ok,
visec_hf_000019,19,0,neutral,south,8ed979a685035d4ca06e0926fdec68aca352d0b988fb979fc33a15b8a24083f5,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000019.npy,401443a6401296d5edfebe48824426d243fac10b72450da1e9b6c1f3e818ccd8,768,float32,1.00000000,ok,
visec_hf_000020,20,6,neutral,central,1bc2c2532a72f7b0ba8e1555f850a01cb1549e04c2c3cb02318d1debf515192d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000000_n000256/wav2vec2_embedding/visec_hf_000020.npy,59b96e68bedaa2ee5a41cb510b854855bc3c3e533a2a6d2ea62b518e57738455,768,float32,1.00000000,ok,
