sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_002090,2090,52,angry,north,5736d659dbfc28dba7d328797148b77379ebb04b7f52f5671174d7d8dcb56985,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002090.npy,f51f507f97e21787e72b1c6697bad00d0322dd3f6b8bef442d28d852eb1072b3,768,float32,1.00000000,ok,
visec_hf_002091,2091,108,neutral,north,f94a387103495f1de7fc7936b365a26ceee853a7c2125f1ebbc5a2c43284ed90,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002091.npy,bc180a47283466f6bbf41a7f76d96eac762da23eec03dfdf181bd86a787d0590,768,float32,1.00000000,ok,
visec_hf_002092,2092,128,neutral,south,696b86e8229a97317965c7a49014cf1b5b4ecd08c5981db98c3b2b41e8452627,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002092.npy,98ffe32068d853d9fd5b336c185e5b2e680fffa8dd99d61c3ec131d7488a076f,768,float32,1.00000000,ok,
visec_hf_002093,2093,0,happy,south,8277217722dcbf2be3a0082e9592350bfdd31e150746c8a55ddf0c7e9bfe2f74,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002093.npy,9710c53938b6ccd30897960e84d2fe9be1738739e1f7c4fd4a89dd7b683ee60e,768,float32,1.00000000,ok,
visec_hf_002094,2094,0,angry,south,d10b006ea57820613b64a612cb678fe6b434d5ed5a395d418fddee23248b393e,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002094.npy,fc9efe8fb1807cebcb4b5406fbd1d16a5b89e86d1e08027c0a34479b7a3281d4,768,float32,1.00000000,ok,
visec_hf_002095,2095,0,angry,south,42e18c19b059c9fa072665d67a07fdb591395fe761dc6c7f001c222c10baa2a7,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002095.npy,d56e5f23f3c86afcae5f799e17d0e312a508892f0934628504d1c774a66771d8,768,float32,1.00000000,ok,
visec_hf_002096,2096,0,neutral,south,f4ea4d45bf6f223cc6e6b2245b5057919ad2984f6f9eaa81ed951fdeb9691f5c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002096.npy,1b675854ebf0be5ccec2c860989aaec41aa54eb9f4fb2c6b9d43be0676b2dd62,768,float32,1.00000000,ok,
visec_hf_002097,2097,0,happy,south,31704feaacd68b2f5961101a64ee870e3708e6707de3598d90d881a53ae3d2f3,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002097.npy,749a9de572b8d730e7c1d106f9ac77511b32014eeb3186fa36d51f6c5f4c2605,768,float32,1.00000000,ok,
visec_hf_002098,2098,27,neutral,north,42dfccb7f03e20e3a4944e6883c800910c10303006b591cd7ad71414618a94a6,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002098.npy,32064e30beea05a9c5439050993cce9097b1532d2b458bfabcad942f3f5bde21,768,float32,1.00000000,ok,
visec_hf_002099,2099,57,sad,north,26836769c792557e50c25ca4a44dd4e75fd61cb4ecabd26882159999973c4962,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002099.npy,90d545f1dbe2ea1e030882097dc2d5f0fcfeb2b639b5f2014f5eb5d391f336c0,768,float32,1.00000000,ok,
visec_hf_002100,2100,39,sad,south,2127f406774e96f3b67acebd5be8aa400480336668f72de7330a78aa31e8d736,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002100.npy,a54ab6f78a41a7a80f820fe361187805e04b61cf77495bec01dfcdbf686afa2c,768,float32,1.00000000,ok,
visec_hf_002101,2101,12,neutral,north,fdef0af2ee106e02ac67df2743830c1592f74a6ed1bb92adbe65d668861d8e62,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002101.npy,cc5153ca11a2c70eeced964f191a3fc5cb9fbd9f994e49bae3867447c2bf636c,768,float32,1.00000000,ok,
visec_hf_002102,2102,0,sad,south,84655b47576997713108a62e3a5d7ca4b1978d70c4ffb3b9dd9f418320b3a5fd,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002102.npy,bc41329205f0816dcb5d6bd8c81ff89b19b7d77521528c6c55beb6c47d7fe68c,768,float32,1.00000000,ok,
visec_hf_002103,2103,2,sad,south,83f7960f80dae5d30e8ef1e4bf1aba4555a43b1c75d0741c7d1328174623de62,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002103.npy,3abd5d33ee7ecad41970a4ce67bbec329c9480003de8f9940a94222d5398f07b,768,float32,1.00000000,ok,
visec_hf_002104,2104,0,neutral,south,ab175ba1221caf610a0005dd9244e4249942a0eda6d7826307cbb223406b4036,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002104.npy,ebd003afdfaa03ba2ae8ab9b9fec1cb0859b7393fa4ddcb676c3c842ba078e73,768,float32,1.00000000,ok,
visec_hf_002105,2105,26,sad,north,d205092eef3bb6f50a169fc9099f919e842f9ed98f8326bac7fc5f5f8e239602,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002105.npy,3bfa645a4f5257c43c435260fe60681f1fa3a4faa4cc1defba12f31bfa94c443,768,float32,1.00000000,ok,
visec_hf_002106,2106,0,happy,south,f987472a1bed5cc62460c54ad6b884a28e334f17b7e466a2b5b06df5fc16cf04,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002106.npy,14adff114ff6a0079bbff8af4de5436ca173a485dcbbccb21c5a9afde242b7db,768,float32,1.00000000,ok,
visec_hf_002107,2107,0,angry,south,f3b6cdcaacbebbeff38ee61b68b5d21725c54f1cd838713458384cfb6be0630c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002107.npy,8d4f20e5c9728340f8967eab0e237f40a3f6b7b32fa9a0aae648820430d8fe11,768,float32,1.00000000,ok,
visec_hf_002108,2108,133,neutral,south,3ef7134d454fc15f58103eacc40f5f173972406fccb0ecb2fd686d494db86ffa,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002108.npy,e80c313b4878f9f637b950a90c3807fd9ff5f0c3c6fd236d7fd6767fd78fd949,768,float32,1.00000000,ok,
visec_hf_002109,2109,0,angry,south,d4833fc0f5219eb6649aa4bc4c46f9887b76bd223adda5e3c215cea5f2409e23,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002109.npy,a2881a233361a7135b7b87907c2fe926fb67902aa81bc9df958ed92fcd4f5e18,768,float32,1.00000000,ok,
visec_hf_002110,2110,53,neutral,south,8376c8a3c25708560f82d21420affde646e8556fee9461ccd15d12243cc6563d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002110.npy,f9ba3e406903999facb85f5a1c548ecaef5330a740d3bee1d1d6924003ba086d,768,float32,1.00000000,ok,
visec_hf_002111,2111,0,angry,south,fa19672e531f9f23d4bb133f3c1ec527f3aa73132068a5329778044ac6098153,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002111.npy,ed13cd85f44624f4d94dc2dde8f6a08a9cfd4d00b31a2347fe58d3607d3e6f76,768,float32,1.00000000,ok,
visec_hf_002112,2112,0,angry,south,5db99448203e2dfe9f53710afd4566a6e73e0586ddec072f675807f83cf7da04,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002112.npy,35194fb05587bdb53f026459d959feb22cba503f4e05445a74d7244bf5ecc85c,768,float32,1.00000000,ok,
visec_hf_002113,2113,0,sad,south,9c06e8a65ce9c5b5f04d6b237b9ba8c3b1c8febf9f558464b556e5bb38291159,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002113.npy,71de89732b4b03dd65b1df583d3793f8c5ea724c680ab25f033639e6c5588268,768,float32,1.00000000,ok,
visec_hf_002114,2114,15,neutral,south,f2d8991656414143f21a3ba8769c0bb0302a024bcb31c368fc033fe51c25c34d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002114.npy,08255a85a991afc55a88d145baa37758e5ac729cdf861d101c015fdd09423b5a,768,float32,1.00000000,ok,
visec_hf_002116,2116,0,happy,south,c1d0dc13745c1aca999a5aee70e6800194d6fc33c5a3bb9efe83083cfe6838ee,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002048_n000256/wav2vec2_embedding/visec_hf_002116.npy,84415acaa7aa5f79f8c3819e1e045c5d350800bd860b2d58dd856c3a3f17da81,768,float32,1.00000000,ok,
