sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_003441,3441,27,sad,north,d280746212e8e7603ea084605f3455d5e6203d7d3b97b2d84e7516001e6d5a66,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003441.npy,b106bf565dd6b3a1be9d2f1a7cb4f2722fcae9532729dc37e3d58d16602d9887,768,float32,1.00000000,ok,
visec_hf_003442,3442,0,sad,south,4c442721cedda9466ac9dfd72382e04ffc9545dc477970a2745bccdef1598939,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003442.npy,8f91e30ee77260c02763e3fc47306c8d3c73f2f195c6ab6f06a8415df403d2ed,768,float32,1.00000000,ok,
visec_hf_003444,3444,12,angry,north,411627548d4506563b490b881f116a1905b7d9ea4137f43805974506c85d0a57,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003444.npy,5f89757068ff8ec4408028a23d6f91fda43bf8dbc06c77cb244dcfca67ee8e2e,768,float32,1.00000000,ok,
visec_hf_003445,3445,84,neutral,north,7d5192a18cd14168479307d388c5879679856feb81b4198bae0e786bb511bacf,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003445.npy,557537157df3dc1d272b1f7cd96092f5be7d7b2c4f7e5db7ce2b0fdfcac7df6b,768,float32,1.00000000,ok,
visec_hf_003447,3447,0,angry,south,9ed51023a19aa4e4d412463ef251698073dc7ef13748b06f56c1cc0e861721dc,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003447.npy,318c8af095170e18f529de509c713391bbe81b846253372e215758965ce93b7e,768,float32,1.00000000,ok,
visec_hf_003448,3448,0,sad,south,1d83cae2bdb23c389539800a84c75186a5371b7a4abd862587a7ffa939381715,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003448.npy,bddfd978c87a6eb39a5017aa8bbb8f99dcb72e2af37fd253e0ec83ee1783c99b,768,float32,1.00000000,ok,
visec_hf_003450,3450,0,sad,south,4a2f69314fa74f4412b7ea33e6d6e25dd017e50bb2fc9ade676de7420f4faec4,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003450.npy,50c445a59c3f7376e32ec8aead2281180bca890fd67ad0a0c84514f1522ebd6f,768,float32,1.00000000,ok,
visec_hf_003452,3452,12,neutral,north,999141b5484ca7f44e267dbe8c15b37b24448962837ba01207c1ffd8f619395a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003452.npy,524202c626c6825ccfe21bbe991ccfe88e65d8ac39f7c49a3bc16445d0ed319c,768,float32,1.00000000,ok,
visec_hf_003453,3453,15,angry,south,e200253f158b2d3c898a5639b0b5e19ee682121241b3ef107e16ef37b5e25860,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003453.npy,b747c7c876be8a5b18165c2845d070a24718c5cb6352ee85e320ce715b2207b5,768,float32,1.00000000,ok,
visec_hf_003454,3454,57,neutral,north,15508685eac648f649dc2dc5e0160b83cfc52d95546de15d0b2938fba6675824,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003328_n000256/wav2vec2_embedding/visec_hf_003454.npy,b8d3d1bbb5fa2d99f5b8b0d985b278e19bdf2349ef3b18261786a727b901ed8a,768,float32,1.00000000,ok,
