sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_003174,3174,59,angry,south,472fa472f8ad594e2cd8b457f359500d1887d5af4b1cc29730a7a85a6e228f0d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003174.npy,162118eed14a815d2e7dae7acb50f9410f3fef578d351b2cacc99e9e1e360b06,768,float32,1.00000000,ok,
visec_hf_003175,3175,3,angry,north,cdc73ac19893aac09ff3fdfc6bc25d4e2903adc97b70394d61c27fc0ad39976f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003175.npy,295a2dbdd2bba56fe25c28a55b7d11f53dfaffabcb5e93493b92ec15df26044f,768,float32,1.00000000,ok,
visec_hf_003176,3176,36,neutral,north,16238268397b2c3b328ca2189f6a8a4139d50fb3a60fb22f8aeed0ed06759085,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003176.npy,c030f93c25fabf5bdd6faacf9e49472322d95b541c7ecef949529c1c2bfd0ce5,768,float32,1.00000000,ok,
visec_hf_003177,3177,0,sad,south,b1bbd9cfa893cd0f6bbdd04ce375e5e417b9cf50310db2b0ed931d3940e559a0,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003177.npy,58f101d31e42902d52170ea70e41673c61b318ccc7fc2a34faa0014e13ee05ca,768,float32,1.00000000,ok,
visec_hf_003178,3178,95,angry,north,5ae3a8b7822008328c5ca04ce4c917e152a8ac7c4edc8ac63ca500ab739bb793,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003178.npy,ff2f92445a4c0fd4910ba05b9bc1b85a2291da31278e73ef1f10fc854608659c,768,float32,1.00000000,ok,
visec_hf_003179,3179,0,angry,south,a0820b757e134a7c816ee519abaee5b225281195c91e839a5d0621caf9823314,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003179.npy,418b7692a954f489f17a6090e4d0a4ecfd2a9c11a913ce80fd474cce49125d6e,768,float32,1.00000000,ok,
visec_hf_003180,3180,14,angry,north,16a7c18ffa9d13a7a6c8eff158fb95a60827550734d045df804f75a492676e79,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003180.npy,8a2ced30f5d8f456d7b15d9fcbd684de1733bae45643337f550b3caf88c1c65a,768,float32,1.00000000,ok,
visec_hf_003181,3181,0,angry,south,11d7391bf2096e3306b8a4248ddeff249c02c74c5b3620cfaaedcec1cea6b6ec,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003181.npy,bdee0416d25a4e11722cd1e326163fefbdbbb3c1f6af7a63b5936c09a50e3375,768,float32,1.00000000,ok,
visec_hf_003182,3182,87,happy,north,195dd6b97ceeb0878f3c5c2b06a7ca2f91276f42f43901c81cc424131778e220,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003182.npy,0acceed8fdeb6a5904fc6f19976cc44420d5b133716721db22c38d6a7516766a,768,float32,1.00000000,ok,
visec_hf_003183,3183,25,sad,north,2409281038af6d1f3388632c495db171852c7a7554e7acbe7ba9ae65b3d5d38f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003183.npy,f005f34576902167cfc11f08c66a314e84aacfdbea1ccfcbdf712b4c98677634,768,float32,1.00000000,ok,
visec_hf_003184,3184,0,neutral,south,01b6eb3af6e443b6bf3964c434be1614152f9532c7c43394156ba64d0fa7e3e4,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003184.npy,364f197fbfb53d987fa7eabe3d955c40a21d86f211eaafe410d15bfc450aac3f,768,float32,1.00000000,ok,
visec_hf_003185,3185,6,neutral,central,b5c9c1a188791194bae830575de5ddae5a74dce08c87d38771c734d3cb105389,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003185.npy,a829abd353a02957c67d7293e29fbc11f123d6487a069867ffc0b7b7013103a6,768,float32,1.00000000,ok,
visec_hf_003186,3186,21,neutral,south,1b857098e84029580d75e24c618b686e16657eb7e7d3667c132a69efd0ea2883,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003186.npy,ab9598277e493c3f80d55dac1f07666cdb90bf88121b0246bd81df0eaf570c60,768,float32,1.00000000,ok,
visec_hf_003187,3187,0,angry,south,d7c39631bb220707d37469bc2582a1fa09c4945486490035125a5ed38d22f1b2,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003187.npy,b9b29fabfa1d6b91eb9cd477cc4c1862920e9d54f5d818e966caf6af629c37ba,768,float32,1.00000000,ok,
visec_hf_003188,3188,12,happy,north,ed90cdb2c7bf8f4536a45620cfb66401a77f49ffb5962a19abb59aa5cbe50593,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003188.npy,fab8a1df4621877da2900cf17a158c00216d7e56f5d13f9b6a3c29896659b2d0,768,float32,1.00000000,ok,
visec_hf_003189,3189,0,happy,south,27f63afa8e415ef3516c67472ccdeae45883c617ef306984fdb2b94862097f5c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003189.npy,739409c341af6c8c4ce2c0abd2f033551e300565e8ad3cf65cd992978d9fd13e,768,float32,1.00000000,ok,
visec_hf_003190,3190,0,angry,south,a594fd0050a953d246262ec5b98fa01ab561ea7ee2d9b96861c9a5d9e81999f8,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003190.npy,3b9892a3c4f73a6e0189ea4934e01fa4567c66cbaa16958772e3fabec5aa9a0f,768,float32,1.00000000,ok,
visec_hf_003191,3191,0,sad,south,531e7291218402939cb831d933e4e51a1edbaee8cc250b5c7d647967b4ec1ab2,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003191.npy,7c52ae13fb92945124175ec2efbb4adcf913f96c3cd9faa9396561516a560cc4,768,float32,1.00000000,ok,
visec_hf_003192,3192,113,neutral,south,0f4056f011ade45f664f071e123ca77b27e354e1fe8ee5bc0197e9a6b0546a2b,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003192.npy,e0e1263e75d5858a38215fa875338014a6d5a884cfaa0556c11442a8c72219b2,768,float32,1.00000000,ok,
visec_hf_003193,3193,16,sad,north,cedf58ca0832132557e764124d643848888c401419f27c462f3d714b8b0925c0,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003193.npy,233d822acfff402afdbc077d2110ad10bc9f5d07e06a810043d1e43a315e0e41,768,float32,1.00000000,ok,
visec_hf_003195,3195,26,angry,north,1a6df404adc7f748bf6ea26ac360341b599c64d1d6dc4cad42adc4ed3c494b90,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003195.npy,6fc217af142d04a751c7687445e3823d7f2d9f5b5c6e445910f974cb73d1a58d,768,float32,1.00000000,ok,
visec_hf_003196,3196,0,sad,south,7a9c48d635d4fbb5b0cc774b49bb18ea7ec23464572b37e0cb63aae9ecc1be47,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003196.npy,30d3d86bb79232347474ff60b3942dc1bc0c7c616d3c9a8947a604a93693e9eb,768,float32,1.00000000,ok,
visec_hf_003197,3197,15,angry,south,b5f98e35520d3f9921216acaf88b07b8707539cac0e6a899d5f9c5117169a340,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003197.npy,4d999e749f670a9abe1e76dac21c051ab1046b170262ae1139cbc80455a3c65e,768,float32,1.00000000,ok,
visec_hf_003198,3198,14,happy,north,29e357c927daa061f923347074cf19bd36f02d19054d34c059cb9a0df68f0e06,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003198.npy,2ae19d38cc23352ab641bb8c7bc02c1cebc2fd14efa0336272a367c32bc6a3da,768,float32,1.00000000,ok,
visec_hf_003199,3199,69,angry,central,5f8ecd4452e0de7ed0f7395bf8f13209a4347796c44859ee95e1fc66b7e511ce,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003199.npy,1e7e497390e690ec134aa0cd2439f4250b39a7d882ec8dcbaae4df6d1784d80d,768,float32,1.00000000,ok,
visec_hf_003200,3200,102,sad,south,fdb1fb217e673631fb46d41edb13cec582480e94d0509aa4f7f468dd5649a51b,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003200.npy,5724eb4d49f743572cd7006febb407647f6b0374e728067e16fc05a8ca432394,768,float32,1.00000000,ok,
visec_hf_003201,3201,28,angry,south,ffd0444a82d5642504340ea40c5f507ca388e5b7bdc6843618a5711dd2dc8633,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003072_n000256/wav2vec2_embedding/visec_hf_003201.npy,c27cb927e91dcf1c72bc158f7e9b7a0dc7b62781d8d6ef754a73909298a8b7ba,768,float32,1.00000000,ok,
