sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_001039,1039,0,happy,south,c6470785391db59b2011346549a8514ca2a78df76846ba79299f8b64e856d688,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001039.npy,2193574c9f35f116681890fe734733ef2fb10ba0105e3f43a70b95f51c2086f6,768,float32,1.00000000,ok,
visec_hf_001040,1040,4,sad,south,987e4a1951a20a2eb1f2a9b9c4332e29941286365b5526ac55b7e9d76b758ca3,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001040.npy,3259372d3acce8c84ec94e4aee39674af6f91baf60000f8c0a9106a89dc95b88,768,float32,1.00000000,ok,
visec_hf_001041,1041,16,sad,north,5ba0f0f495db94703a0fa1b8ff44d1509f32d1bdd68fb2282f0ee14cc876df3d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001041.npy,cc819b3be58f1a663880a320c06722f9df6a23141b0269acaec85dd6ec2539cf,768,float32,1.00000000,ok,
visec_hf_001042,1042,0,happy,south,6dda24229181ccc77a3581439a187fccca4c9ac853db97622c60bf34b5e9c8cd,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001042.npy,28a3e2656fbebc3cd20aaa07ef23d6752ac8e23ea17015a6fec3d293db4456f9,768,float32,1.00000000,ok,
visec_hf_001043,1043,38,happy,south,1ce1c76db72b1e8dbc364e1949ce334a2fca913f34e16fb0d0e67bc9c69063cf,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001043.npy,a0d83f970f97b7ebb30823ada964d12314aa5563ae242b3e322e44d28755c8e4,768,float32,1.00000000,ok,
visec_hf_001044,1044,2,sad,south,a40087667d4a0d86b18f4ddc9d97d4b2b9ac2fc897a76d530f8f9115a598e6ed,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001044.npy,be68262ff176f3375c171b861daca9ac92b342e58af7f550f7602acd63c86fa2,768,float32,1.00000000,ok,
visec_hf_001045,1045,28,neutral,south,9da87fa0bd9d83313184f5f38a20cbf8823682ebb273fed4e75cd558f96c7621,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001045.npy,ce99d6e3f5db93e779c685e58189764383ef849a6cacc9bfbd2fa12779b1ed19,768,float32,1.00000000,ok,
visec_hf_001046,1046,0,neutral,south,a6b897a208870b7b69188104a2da43f3bcd58c31c31f70c927be9dd6b4fdac92,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001046.npy,8a74bec91b5fdd9d9b6d9c52ad581e5ee3f2dfb7b96d6bab5575f1ecc5c0e777,768,float32,1.00000000,ok,
visec_hf_001047,1047,6,happy,central,7a62b349ee8c0d0539a5bc549bb7ae7f382bfabac8cf34cf148daa4b8091a1bf,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001047.npy,d6956170d88192ef3f4558e9c2be27e92d3cf442ca1a99664cf9015ac3ad2048,768,float32,1.00000000,ok,
visec_hf_001048,1048,0,angry,south,db24003acf7356ac069904e0d97b570419e8acbd46fa61e71286be0d69dd8fad,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o001024_n000256/wav2vec2_embedding/visec_hf_001048.npy,6946b61d335f8eba72912110bbdcdde4168dfe03ede73a05ea720b5c55b154d0,768,float32,1.00000000,ok,
