sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_000779,779,0,happy,south,e150bf4fb587f92b5f2febf47faa559c2054225432db0d459eec4c5ece8a0e32,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000779.npy,8ba8bebc33cb87855bae04ea70e7d308670a6abf979f7459d1e7f60a0ec0b83a,768,float32,1.00000000,ok,
visec_hf_000780,780,0,neutral,south,cd152c8b865a79fb8ea93b7a27bbe6bdccde60cb18a7301d8b814bda77e18ac1,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000780.npy,01e0bb42860a71b8bda93c31161b5e584452870a9f52448f2f99f55bbc4a98f1,768,float32,1.00000000,ok,
visec_hf_000781,781,0,angry,south,2d9c817e5da8dcca0a3b57ea856667746559a0d4e322517d339ca45351228956,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000781.npy,54f34678b9b55f8474c74671c7b6d91565e553da524a93cbe5deccf754729c26,768,float32,1.00000000,ok,
visec_hf_000782,782,25,angry,north,b43731d4ce7a7d7b2770fbf3f05be438bd1dfd43dc98bbce24c03d24e1534c01,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000782.npy,2cac0a265b20ed518a33b7dd9a9c65512ea9ea0b863a36c6226e465425088d66,768,float32,1.00000000,ok,
visec_hf_000783,783,0,angry,south,cf01b3e4bcbdc8adee671b07f3ff86b05daff0b025e13da715ce1cd28ff2bb4c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000783.npy,83f6ba529de866723af30ff81f72abcef56498961f343277598381a16f9e8a09,768,float32,1.00000000,ok,
visec_hf_000784,784,7,neutral,south,1affc50dc13a81187161b52a0835bacfc6d1f1bbd32e74f421c628fb1d7f36dd,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000784.npy,7ae09fe6ff3fe29a850f64032c6c901c8a7338c42151a169d9461b08f8a5846d,768,float32,1.00000000,ok,
visec_hf_000785,785,0,angry,south,ebe9b57fdd9c5cc5235dba34f3bd86b352c68c36ada1cfac34088c5e08790662,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000785.npy,0075ee4d0962439517d01b264d5fee05733055a339246254318b2d71bcada430,768,float32,1.00000000,ok,
visec_hf_000786,786,32,happy,south,82c08e5f343fa6d2b4afd553771a2214ec553c916f2d73cba58fc12b87d31d94,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000786.npy,d386edeff2391af96535ab3debcc62b884daa793f631a07f5c7178d30c6edf0e,768,float32,1.00000000,ok,
visec_hf_000787,787,0,angry,south,5aa66a46ddc6bb06c2a2c383d5e9f0daa1afc49bb51feb89bfdf7441a631f97a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000787.npy,6c78bc79de2b1e631bf9fa3e51ba97bc293cfefb50d46c87909dbe540704aaef,768,float32,1.00000000,ok,
visec_hf_000788,788,0,angry,south,d06244ee225dbfdee16455ebece1348b0f17582b1369c043052cf2328e278ff8,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o000768_n000256/wav2vec2_embedding/visec_hf_000788.npy,8ff9a13644e5ab3d12203019e673aced28c3450cf26513d08998e6bd8411a02d,768,float32,1.00000000,ok,
