sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_002900,2900,0,angry,south,7ee536502e013971e50345e7afd22cd65e200b2e0eb5d9170e19d9ae3fdffad3,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002900.npy,da288e502a7826fb6d887608f61a6ef99982310710f724e6b9598de283c95538,768,float32,1.00000000,ok,
visec_hf_002901,2901,82,neutral,south,9f99e21b31c342593646ec364c43b0a2748580eb4a10243cd8c301ad672308fd,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002901.npy,b4324eed3bc17f6b23a7f17ac701c314590529d43d87eea95f830bf68ed48a8b,768,float32,1.00000000,ok,
visec_hf_002902,2902,0,happy,south,bf2c9d08ba909b416f25f353aa05af6916e853df6e04b280cc38882644c424ee,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002902.npy,a9499a2d7ac0aaada764caf308687b80d9ac1ce6f94ae00cfc78953ce7e84891,768,float32,1.00000000,ok,
visec_hf_002903,2903,0,happy,south,c43fd6a7113f86bbeadecca72a98060d98c8121fb5920145bef3c564f68acc4f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002903.npy,a8d5c55ff486c5f9937587c69879474fd6a289f22f8fc7c5ee4c507c22f452d4,768,float32,1.00000000,ok,
visec_hf_002904,2904,6,happy,central,b141b4a00b1f5b2ad1dd4c412413f336fa4eda6f7a99fe2803c14a0e25c48dfb,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002904.npy,70c83b5f343da660252224bfe22cabad8a715a90fe8abc81975826c8e998c2c6,768,float32,1.00000000,ok,
visec_hf_002905,2905,6,happy,central,92482b125d9b700c9ed29b4ef6c0a28a3da546d5677f2ed38ca9236dd0a00415,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002905.npy,2926491c2a1331289ffcf203ba33e9b6fd0525c03bda2aa3e0fed27817e02193,768,float32,1.00000000,ok,
visec_hf_002906,2906,0,angry,south,16675c367789780d580bfdb38dea9b027b55d314a9ff076df473d62a5add9420,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002906.npy,4bf418d5fc07172c7a5ea6c37c652ab1686659bd48db1c0d7ba10ac0c4a57d73,768,float32,1.00000000,ok,
visec_hf_002907,2907,35,angry,north,58fbd1204340807392c55eca21e1c0ef95d49c7fcca64a3b642fdd492ad63e9c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002907.npy,7ab78fff11bcc3bcf173610d488835aac206cbc5d407fe90a10a8f9e6f40304f,768,float32,1.00000000,ok,
visec_hf_002908,2908,0,sad,south,77a5f2dd3a814cb1352cc26d8f51804f2230470756c683baf5a9f42743e7762c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002908.npy,beb52d13a8e2d5c12e00d6522ed2560665a098368937228c703f50f1440ceac5,768,float32,1.00000000,ok,
visec_hf_002909,2909,12,angry,north,4dff7e8b8e3a2b02e018b6e3ca5de9b0915b7251e27d85491f3313fb96926f02,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o002816_n000256/wav2vec2_embedding/visec_hf_002909.npy,a2e29e8aa4909275c2470544bcdafc916c3f6453745b606e293189d59b568c7f,768,float32,1.00000000,ok,
